REC_NO,XRAY_RA,XRAY_DEC,LABEL,u_mag_auto,err_u_mag_auto,g_mag_auto,err_g_mag_auto,r_mag_auto,err_r_mag_auto,i_mag_auto,err_i_mag_auto,z_mag_auto,err_z_mag_auto,Separation
3142,17.31785011291504,-0.5345919728279114,1,19.4781,0.0222,19.2324,0.0079,19.1933,0.0084,19.0042,0.0081,18.9824,0.0223,4.574451953188433
3142,17.31785011291504,-0.5345919728279114,0,23.3147,0.2728,22.8472,0.0734,21.9305,0.0501,21.1983,0.0385,20.8354,0.0946,1.251661313096222
3219,17.66658592224121,-0.4099731743335724,1,20.6417,0.0479,20.1738,0.0141,19.8292,0.014,19.2791,0.0116,18.9316,0.0278,2.624017475537561
3219,17.66658592224121,-0.4099731743335724,0,22.0356,0.1252,21.5947,0.0346,20.6939,0.0237,20.4186,0.0251,20.1671,0.0678,8.926495373829912
3219,17.66658592224121,-0.4099731743335724,0,24.5737,0.5948,23.8577,0.1274,23.5047,0.1424,23.2683,0.1663,22.1485,0.213,9.606544231405193
3227,17.689802169799805,0.19752314686775208,1,20.6288,0.043,20.3303,0.0139,20.2427,0.0158,20.0845,0.018,20.1218,0.0625,6.702859497971821
3227,17.689802169799805,0.19752314686775208,0,25.7506,2.8603,24.7544,0.4096,23.0721,0.1468,23.2132,0.245,23.02,0.8437,7.927573652205507
3227,17.689802169799805,0.19752314686775208,0,99.0,99.0,22.2931,0.0617,20.6428,0.0244,19.9935,0.0203,19.6825,0.057,9.009269861794152
3550,19.09180450439453,-0.13407933712005615,0,22.8813,0.1605,22.5724,0.0479,22.4085,0.0557,22.2784,0.0717,21.8031,0.1731,6.381613625042686
3550,19.09180450439453,-0.13407933712005615,0,23.0164,0.2087,23.1203,0.0827,22.9296,0.1007,22.7743,0.132,22.8573,0.5497,4.511646155426988
3550,19.09180450439453,-0.13407933712005615,1,23.3998,0.2498,23.4595,0.0951,23.0285,0.0956,22.9469,0.1319,22.0672,0.2332,6.3432243301301074
3696,19.68177032470703,-0.2486540973186493,0,25.652,1.9715,24.152,0.1874,23.8174,0.2149,22.6778,0.119,21.8298,0.2196,9.145863423727617
3802,20.030384063720703,-0.4587365686893463,0,25.4886,1.4426,23.6732,0.1313,23.5137,0.1801,22.9057,0.1738,22.3313,0.2613,4.006857285241291
3802,20.030384063720703,-0.4587365686893463,0,22.9703,0.3623,20.9785,0.0298,19.422,0.0132,18.7884,0.0115,18.3419,0.0206,6.323951719232747
3802,20.030384063720703,-0.4587365686893463,1,24.3326,0.9588,22.6028,0.0915,22.0602,0.0923,21.3615,0.0819,20.7788,0.1224,3.5559904547262238
3880,20.788280487060547,0.552135705947876,1,19.1494,0.0197,18.7532,0.0062,18.7343,0.0067,18.9355,0.0091,18.6714,0.0206,3.0554776219244
3880,20.788280487060547,0.552135705947876,0,23.3951,0.3431,22.5566,0.0662,21.874,0.0548,21.6779,0.0712,21.4296,0.1745,7.239104106011439
3880,20.788280487060547,0.552135705947876,0,99.0,99.0,24.1439,0.2761,23.2078,0.1833,22.2673,0.1278,21.7831,0.2554,8.565771934504248
3938,21.209354400634766,-0.31435370445251465,1,24.3555,0.5314,23.8911,0.1388,23.112,0.1134,22.8588,0.1322,22.5633,0.3592,4.035690165078059
3940,21.224824905395508,0.20436690747737885,1,18.7632,0.0159,17.7844,0.0039,17.4603,0.0036,17.3488,0.0038,17.3217,0.0096,5.056286416044215
3940,21.224824905395508,0.20436690747737885,0,24.5005,0.5201,24.3813,0.1678,24.1927,0.2209,23.9023,0.2549,24.6276,1.9691,6.9807791503148655
3940,21.224824905395508,0.20436690747737885,0,23.3971,0.328,22.8295,0.0729,22.4828,0.0816,22.0473,0.0822,22.3696,0.428,7.741181739040187
3977,21.49775505065918,0.30924081802368164,1,20.3215,0.0354,20.3446,0.0137,19.7715,0.0113,19.6569,0.0133,19.5608,0.0369,5.856383352825022
4023,21.972530364990234,0.1515156626701355,1,24.3661,0.5844,23.8117,0.1301,23.3682,0.1364,22.0554,0.0659,21.152,0.1128,3.4184289479333905
4023,21.972530364990234,0.1515156626701355,0,24.2161,0.434,23.8266,0.1134,23.1314,0.0957,22.2621,0.067,22.1307,0.2173,2.1025820194716816
4023,21.972530364990234,0.1515156626701355,0,23.3544,0.2379,23.2598,0.0799,22.885,0.0865,22.3941,0.0823,22.3552,0.2982,8.057211658998128
4023,21.972530364990234,0.1515156626701355,0,24.1202,0.3655,24.7476,0.219,23.7722,0.1455,23.593,0.1831,26.9372,14.9386,9.019357275751126
4041,22.30409049987793,-0.18142345547676086,0,24.9612,0.8677,24.6958,0.2439,25.7324,0.9501,24.1768,0.3555,24.9428,2.8708,5.134009707543361
4180,23.360557556152344,0.1393117606639862,1,22.6411,0.129,23.0288,0.0626,22.493,0.0586,22.4143,0.0829,22.5586,0.3255,0.5432108205616014
4180,23.360557556152344,0.1393117606639862,0,23.7368,0.3419,23.052,0.071,22.2708,0.0559,21.5574,0.0479,21.3572,0.1365,2.5953938456171293
4180,23.360557556152344,0.1393117606639862,0,23.7193,0.2783,23.7065,0.0995,22.8978,0.0767,22.563,0.0896,22.4853,0.2883,7.514676760741242
4202,23.506568908691406,0.010552886873483658,0,24.7135,0.7294,24.5807,0.2358,24.3073,0.2779,23.4798,0.2102,22.6617,0.402,2.871412611745484
4202,23.506568908691406,0.010552886873483658,0,99.0,99.0,24.3994,0.2566,23.1841,0.1339,22.1145,0.083,22.266,0.3708,6.549680791745692
4202,23.506568908691406,0.010552886873483658,0,26.3061,2.449,25.4802,0.4184,25.0824,0.445,24.1141,0.2965,30.5623,442.9884,9.085785426346034
4245,23.916994094848633,-0.4955969750881195,0,23.4996,0.2724,23.3938,0.0984,23.0462,0.1049,22.2543,0.0786,22.1013,0.2306,4.3595050182585995
4245,23.916994094848633,-0.4955969750881195,1,25.9642,3.1546,23.2076,0.1075,22.5197,0.0872,21.7638,0.0676,21.4348,0.1714,2.0254434397534995
4245,23.916994094848633,-0.4955969750881195,0,99.0,99.0,23.994,0.1803,22.7731,0.0934,21.8359,0.0619,21.5129,0.1563,5.428329900630424
4245,23.916994094848633,-0.4955969750881195,0,24.5789,0.6145,24.1816,0.1738,23.7237,0.1692,23.1789,0.1584,23.0906,0.5023,8.454601713312028
4265,24.217788696289062,-0.2565240263938904,1,19.3935,0.0213,19.1483,0.0075,19.0951,0.008,18.934,0.0079,19.0301,0.0236,2.7122803906915665
4269,24.272119522094727,0.14604343473911285,0,99.0,99.0,21.9391,0.0325,21.2948,0.0274,21.0896,0.0316,20.9905,0.1011,4.410359551728807
4269,24.272119522094727,0.14604343473911285,0,23.2071,0.2584,23.9508,0.1702,23.5513,0.1922,23.3361,0.2423,21.9602,0.2788,5.337414059937222
4269,24.272119522094727,0.14604343473911285,0,23.5324,0.5556,22.7695,0.099,22.1623,0.0926,21.5544,0.0825,20.7904,0.164,8.55286094213215
4359,24.71514320373535,-0.27276453375816345,1,20.8037,0.0494,19.1776,0.0079,17.7825,0.0043,15.9952,0.0018,14.953,0.0028,1.3133204709438406
4465,25.093469619750977,-0.1368476301431656,0,99.0,99.0,23.9428,0.1362,23.3288,0.122,22.8635,0.1197,22.7837,0.4347,6.726949977771817
4465,25.093469619750977,-0.1368476301431656,0,22.8472,0.253,22.3399,0.0578,21.5347,0.0441,21.289,0.0511,21.2414,0.1878,2.781981950796303
4465,25.093469619750977,-0.1368476301431656,0,23.9972,0.429,24.3204,0.1931,23.3608,0.1303,22.9318,0.1313,25.8121,7.1522,4.11691680165964
4526,25.346935272216797,0.1315629780292511,1,19.4524,0.0224,17.2346,0.003,16.3536,0.0021,16.0658,0.0021,15.9241,0.0048,2.8538363378202
4562,25.412412643432617,-0.33924081921577454,1,20.8179,0.0566,19.8494,0.012,18.8918,0.0081,18.3949,0.0069,18.0389,0.0157,3.0092042136859543
4562,25.412412643432617,-0.33924081921577454,0,23.9296,0.3764,23.0126,0.073,22.4756,0.0685,22.3222,0.0843,22.2631,0.2611,9.034775265252746
4562,25.412412643432617,-0.33924081921577454,0,23.692,0.2843,23.1882,0.0771,22.3559,0.0574,21.9753,0.0575,21.5955,0.1349,9.688365355300041
4562,25.412412643432617,-0.33924081921577454,0,24.1071,0.601,24.0388,0.2291,23.4636,0.2179,23.124,0.2404,22.3569,0.4069,6.623779981189135
4562,25.412412643432617,-0.33924081921577454,0,26.0265,1.9993,25.2686,0.4131,23.6305,0.1551,23.7111,0.2433,23.5589,0.7056,8.296606053222337
4679,25.784744262695312,0.4543023407459259,1,21.5489,0.0675,21.202,0.0213,21.1262,0.0244,21.1718,0.0353,21.1591,0.1009,0.5270450167568399
4679,25.784744262695312,0.4543023407459259,0,23.3518,0.3022,22.895,0.0804,22.445,0.081,22.0646,0.0933,22.1587,0.3107,4.512641258885353
4679,25.784744262695312,0.4543023407459259,0,24.373,0.5415,24.7508,0.2891,24.2468,0.2876,23.4262,0.2272,23.0847,0.5219,7.2320938356607
4952,27.004064559936523,0.22857464849948883,0,25.6522,1.6159,23.6483,0.105,23.3403,0.1144,22.847,0.1112,23.4827,0.7608,9.61426739144324
4952,27.004064559936523,0.22857464849948883,0,25.4332,2.0499,23.6261,0.1464,23.0823,0.1359,22.057,0.0834,23.2957,0.9967,5.475014589252764
5094,27.479324340820312,0.06630246341228485,0,24.4457,0.5635,24.1472,0.1571,24.0608,0.2186,23.5773,0.2269,22.791,0.4383,4.77651361312028
5094,27.479324340820312,0.06630246341228485,0,25.9337,2.7532,24.1876,0.2061,23.0541,0.1178,21.9696,0.0724,21.5892,0.1971,4.927961661266004
5094,27.479324340820312,0.06630246341228485,1,23.2126,0.2175,22.1724,0.0383,21.5651,0.0324,20.7514,0.0249,20.3635,0.0612,2.7453572479889843
5094,27.479324340820312,0.06630246341228485,0,24.3756,0.7151,22.4838,0.0543,20.9765,0.0245,19.9599,0.0164,19.5844,0.0399,3.187587637790174
5094,27.479324340820312,0.06630246341228485,0,24.3845,0.9214,23.2542,0.1212,22.6504,0.109,21.8359,0.0848,21.3187,0.2064,9.420357133147006
5164,27.813701629638672,0.02021380141377449,0,26.0995,2.1325,24.7924,0.2315,24.7041,0.3389,24.1513,0.314,23.4001,0.6363,8.676234525616888
5184,27.895034790039062,-0.0028665184509009123,1,20.0875,0.0359,19.4315,0.0091,18.6155,0.0067,18.2864,0.0067,17.9087,0.0156,0.6261503977391951
5184,27.895034790039062,-0.0028665184509009123,0,24.3145,0.4992,24.3276,0.1785,23.1773,0.1012,22.385,0.0759,22.32,0.2675,9.581437664920083
24,1.1891120284315386,0.0565793855573807,1,11.996,7.0E-4,11.9935,3.0E-4,11.6774,2.0E-4,11.3452,2.0E-4,10.6174,4.0E-4,1.0375144493710446
200,9.660145121194113,0.7220292707811282,0,22.6995,0.1852,22.4842,0.0618,21.7304,0.0459,20.9954,0.0374,20.5067,0.077,4.57951986146282
200,9.660145121194113,0.7220292707811282,0,23.799,0.4207,23.1882,0.1006,21.9856,0.0525,21.1113,0.0383,20.6716,0.0817,4.755554581762511
200,9.660145121194113,0.7220292707811282,1,24.3051,0.6163,25.3491,0.623,23.6543,0.1996,23.9306,0.3999,23.4903,0.8783,1.7553754440600549
428,14.248337855827108,0.45266933947035604,1,11.7352,6.0E-4,11.4158,2.0E-4,11.5725,2.0E-4,10.7998,2.0E-4,10.4732,4.0E-4,0.5118305920550439
583,37.94438100642973,-1.0873798003260229,0,24.4473,0.7533,22.7617,0.1013,21.773,0.0551,20.6119,0.0376,20.1349,0.0644,5.34880007130414
583,37.94438100642973,-1.0873798003260229,1,24.5349,0.5934,23.2688,0.1174,23.3004,0.1511,22.882,0.1987,22.477,0.3591,3.7264424876231605
583,37.94438100642973,-1.0873798003260229,0,25.2511,1.1546,24.7539,0.436,23.8709,0.2514,23.7118,0.4195,99.0,99.0,6.648485591041342
645,40.71242904663086,-0.18746508657932281,1,23.3977,0.2309,23.7077,0.1601,23.4685,0.1921,23.0216,0.1944,22.6743,0.5086,1.1285704059151551
645,40.71242904663086,-0.18746508657932281,0,24.7618,0.7816,23.5809,0.1585,23.2272,0.1726,22.3793,0.1214,21.7692,0.2477,6.643575257657747
757,44.35547637939453,0.020629381760954857,0,20.7384,0.0475,20.6911,0.0173,20.1456,0.015,20.0067,0.0174,19.9846,0.0584,3.0145735066389916
757,44.35547637939453,0.020629381760954857,0,24.943,1.0449,23.7793,0.1313,23.4586,0.1541,23.8729,0.327,24.9678,3.7006,9.028933174832721
1059,54.69012351064361,0.46109076330255566,0,25.2012,1.0693,25.1027,0.3748,23.624,0.1504,23.302,0.1787,22.499,0.2828,4.408889982507216
1059,54.69012351064361,0.46109076330255566,0,23.6611,0.3241,22.9332,0.0698,21.9953,0.0454,21.3906,0.0416,20.9274,0.0871,0.6991387730187816
1059,54.69012351064361,0.46109076330255566,1,23.6,0.3053,23.0637,0.0764,21.8266,0.0398,21.2434,0.037,21.0848,0.0976,1.9120743345748732
1326,323.57393784687116,-0.9534667833831432,0,99.0,99.0,23.3974,0.0999,22.446,0.0555,22.1501,0.0657,22.0978,0.1942,5.307953330981743
1326,323.57393784687116,-0.9534667833831432,0,22.4907,0.1603,21.7144,0.0414,20.7803,0.0238,20.2364,0.023,19.924,0.0533,5.707837081409133
1326,323.57393784687116,-0.9534667833831432,0,26.4572,4.501,23.2395,0.1237,22.2761,0.0668,21.2405,0.0444,20.6169,0.0815,4.159037420473681
1326,323.57393784687116,-0.9534667833831432,1,25.3678,2.0155,24.0455,0.3016,23.7531,0.2817,22.648,0.1745,22.259,0.4067,1.0392656549868617
1789,349.59730232917536,0.393086315704365,0,25.4684,1.1119,24.5328,0.1955,24.4911,0.2689,24.0601,0.2794,99.0,99.0,6.511870122995165
1789,349.59730232917536,0.393086315704365,0,23.3241,0.229,23.131,0.0769,22.8259,0.0817,22.4392,0.0873,22.3629,0.323,8.34268383307512
1789,349.59730232917536,0.393086315704365,0,24.2129,0.4648,23.7187,0.1192,23.0152,0.0938,22.6849,0.1052,21.9228,0.2146,9.105725885010868
2185,354.378785439748,0.24383648464832028,1,21.2247,0.0614,20.925,0.0194,20.4259,0.0171,20.0991,0.0173,19.8715,0.0475,1.107964248089959
2185,354.378785439748,0.24383648464832028,0,99.0,99.0,24.7208,0.1924,24.0366,0.1573,24.5248,0.3451,27.6056,23.4195,7.133118261587312
2185,354.378785439748,0.24383648464832028,0,25.2649,2.4772,24.9144,0.6341,23.3021,0.2275,23.0788,0.2733,24.1486,3.0139,6.1052392862036795
2185,354.378785439748,0.24383648464832028,0,26.0924,3.1691,24.9718,0.4061,23.9675,0.2528,23.2824,0.2006,23.4037,0.9118,8.190309418372589
2185,354.378785439748,0.24383648464832028,0,22.7875,0.1754,22.6034,0.0559,22.1545,0.054,21.5483,0.0462,21.1489,0.122,7.6239355613382145
2185,354.378785439748,0.24383648464832028,0,99.0,99.0,22.6337,0.0678,21.3267,0.034,20.781,0.0303,20.5001,0.0874,8.283133441724278
2185,354.378785439748,0.24383648464832028,0,24.5775,1.3165,23.4314,0.1675,22.6582,0.1287,22.2381,0.1287,22.0459,0.4394,7.181140612129298
2342,359.5917198862637,0.05574583206344632,0,99.0,99.0,22.9354,0.0702,22.6277,0.0828,22.0579,0.0743,21.8637,0.2467,4.657971610764664
2342,359.5917198862637,0.05574583206344632,1,23.0078,0.1999,22.7811,0.0592,21.9986,0.0473,21.8156,0.0567,21.6381,0.1864,2.4321118021358554
2342,359.5917198862637,0.05574583206344632,0,99.0,99.0,23.7311,0.1582,23.2072,0.1656,22.1749,0.0997,23.0563,0.8982,7.334132771270683
2342,359.5917198862637,0.05574583206344632,0,23.7565,0.3065,23.9047,0.1194,23.182,0.1029,23.0693,0.1331,23.0733,0.535,5.452010965040325
2342,359.5917198862637,0.05574583206344632,0,99.0,99.0,24.3257,0.2027,23.4679,0.1589,23.1104,0.1724,24.9704,3.8428,9.3793329830562
28009,334.03887939453125,0.18857643008232117,1,20.7243,0.0527,18.4479,0.0053,16.9294,0.0028,15.4291,0.0016,14.4621,0.0024,2.0208201858244847
28009,334.03887939453125,0.18857643008232117,0,19.3935,0.038,17.9627,0.005,17.1476,0.0038,16.6324,0.0034,16.3307,0.0089,6.8809732344372145
50016,13.668076515197754,-0.062271978706121445,1,21.703,0.0779,21.4401,0.0249,21.1693,0.0256,21.1158,0.0324,20.9295,0.0971,4.5327862773113825
50016,13.668076515197754,-0.062271978706121445,0,24.0131,0.5647,22.9346,0.0803,22.2138,0.0632,21.9918,0.0762,21.8548,0.2638,3.2459694696733816
50016,13.668076515197754,-0.062271978706121445,0,22.7646,0.2437,23.0384,0.1083,22.6514,0.1166,21.8653,0.0873,21.0348,0.1649,6.807456513306428
50016,13.668076515197754,-0.062271978706121445,0,23.8252,0.5253,23.3782,0.1245,22.9389,0.128,22.2723,0.1063,21.1972,0.1621,1.7922748846088656
50016,13.668076515197754,-0.062271978706121445,0,23.3054,0.3197,23.38,0.1201,22.8808,0.1172,22.1218,0.0898,21.3447,0.177,8.18622934672656
90741,343.82525634765625,1.198207139968872,0,20.4795,0.0406,18.507,0.0056,17.5974,0.0038,17.0575,0.0035,17.0363,0.0077,9.284198595222918
90744,343.8469543457031,0.8285879492759705,0,23.8483,0.6208,22.2918,0.0602,20.8242,0.026,19.5327,0.0143,18.8096,0.0238,1.5208451871664008
90744,343.8469543457031,0.8285879492759705,0,25.9029,2.5164,24.9439,0.3834,24.1172,0.271,23.9379,0.3581,22.9982,0.5271,6.280734864846952
135326,19.002849578857422,0.3622131943702698,0,24.4585,0.4739,23.0004,0.0601,22.5283,0.0546,22.3402,0.0686,22.0966,0.1996,5.914269656899702
135326,19.002849578857422,0.3622131943702698,0,25.3947,1.8724,23.2905,0.114,22.6331,0.0915,22.0978,0.0908,21.4215,0.1902,9.067186538166458
135326,19.002849578857422,0.3622131943702698,0,26.3016,5.0483,23.5971,0.1704,23.1331,0.164,22.7509,0.1876,21.8371,0.3202,1.1385222013460081
149791,40.68513107299805,-0.10908421874046326,0,18.7161,0.0152,16.3328,0.002,14.9869,0.0011,14.2022,9.0E-4,13.7171,0.0017,3.8791795201348918
165438,1.50167977809906,-0.2870144546031952,1,26.5702,4.24,24.5765,0.2784,24.5985,0.4484,23.8079,0.3462,27.4084,32.9399,2.446202680400211
165438,1.50167977809906,-0.2870144546031952,0,23.6506,0.2993,23.4363,0.0996,22.9339,0.0971,22.487,0.0986,22.2001,0.2595,4.061706251214946
165438,1.50167977809906,-0.2870144546031952,0,23.9348,0.3454,25.2771,0.4261,24.0328,0.2243,23.2649,0.1755,25.02,2.995,8.030624716254959
166897,352.7064208984375,0.3599585294723511,1,23.533,0.2644,23.075,0.0715,22.5859,0.0671,22.0797,0.0645,22.4109,0.3163,0.5662216697025616
166897,352.7064208984375,0.3599585294723511,0,99.0,99.0,25.8914,0.5971,24.0662,0.1829,24.3482,0.3533,24.0833,1.0964,6.595065257855006
166897,352.7064208984375,0.3599585294723511,0,24.8512,1.3832,22.9583,0.0999,21.2562,0.0354,20.5283,0.0289,20.0293,0.0684,3.081125539288341
1767,335.0655517578125,0.4983738660812378,0,25.7631,1.4999,24.8242,0.2539,23.651,0.1341,23.1222,0.1285,23.499,0.5745,9.897044996378359
1767,335.0655517578125,0.4983738660812378,0,24.4175,0.4874,24.4512,0.1886,24.134,0.2113,22.9564,0.1165,22.297,0.2112,9.621428169834383
2604,15.132896423339844,-0.11975675821304321,0,24.4003,0.4368,24.5369,0.1776,23.8246,0.1461,23.3473,0.1391,23.1125,0.4509,1.4099011165345448
2604,15.132896423339844,-0.11975675821304321,1,24.3986,0.3491,25.0794,0.218,24.898,0.2811,26.2106,1.3155,26.8123,9.6125,1.399202232201314
2604,15.132896423339844,-0.11975675821304321,0,25.4146,1.2484,24.2966,0.1711,23.6002,0.1446,23.461,0.1837,23.8427,1.059,6.7406130276340335
3456,18.7203426361084,0.4718554615974426,0,26.0721,1.9234,24.4434,0.1871,24.0607,0.1879,24.9648,0.668,23.1914,0.4465,9.235828730806393
4124,22.929250717163086,-0.23292331397533417,0,99.0,99.0,25.3099,0.2622,24.8764,0.2909,24.3465,0.2776,23.4363,0.4685,9.596139016069612
4124,22.929250717163086,-0.23292331397533417,0,23.7772,0.4319,22.8591,0.0722,21.5816,0.0399,20.8513,0.032,20.4163,0.0775,7.059274696857546
4124,22.929250717163086,-0.23292331397533417,0,24.1588,0.4696,23.4975,0.0962,23.1234,0.111,22.3716,0.0874,23.0016,0.5662,8.676172981667833
4849,26.620861053466797,-0.2950756549835205,1,24.472,1.42,22.9298,0.1365,22.6062,0.1638,21.0342,0.0609,24.4956,5.0653,4.959015183718527
4938,26.9473934173584,-0.2827092111110687,1,21.8555,0.0844,20.9435,0.0191,21.0052,0.0242,20.9825,0.03,20.7662,0.0841,6.75003471581972
4938,26.9473934173584,-0.2827092111110687,0,22.3452,0.1119,21.9833,0.0345,21.5178,0.0327,21.2589,0.0346,21.0105,0.0948,8.489439933397051
4938,26.9473934173584,-0.2827092111110687,0,25.6719,1.1803,24.9419,0.2464,24.2124,0.2029,23.7564,0.1999,24.4394,1.3319,8.170833315420033
4938,26.9473934173584,-0.2827092111110687,0,23.292,0.2605,22.4898,0.054,21.5235,0.0368,21.1205,0.0359,20.6334,0.0815,7.549501945238198
46,1.3710027214774565,0.25413372723180344,0,25.806,1.9328,23.942,0.1426,23.4435,0.1389,22.5686,0.0934,22.3264,0.2801,6.31517302038052
46,1.3710027214774565,0.25413372723180344,1,23.1767,0.2909,22.1543,0.0482,20.868,0.0254,20.101,0.0193,19.8866,0.0539,6.410348549677832
73,2.6864331937794064,1.0620967802269983,1,22.277,0.1033,22.5982,0.0498,22.406,0.0588,22.2429,0.0724,22.2567,0.2273,4.878241771372328
73,2.6864331937794064,1.0620967802269983,0,23.6383,0.3328,23.4755,0.106,23.4631,0.1591,23.7408,0.3015,22.8922,0.4634,7.749925706938413
145,5.486482936508144,0.44280383776449483,0,21.6951,0.081,21.0903,0.0211,20.5255,0.0177,20.0796,0.0174,19.8459,0.0408,9.516731752513849
145,5.486482936508144,0.44280383776449483,0,23.557,0.2796,23.137,0.0768,22.2911,0.0557,21.9382,0.061,21.715,0.1524,9.540856564698757
145,5.486482936508144,0.44280383776449483,0,24.0356,0.4381,23.2031,0.0852,22.5265,0.0706,22.6963,0.1214,22.1847,0.2423,7.743911528569354
505,29.86120948032503,0.19664368094114212,1,20.919,0.0525,20.5907,0.0166,20.3825,0.0175,20.1348,0.0195,19.8694,0.0541,4.715263024512943
505,29.86120948032503,0.19664368094114212,0,22.913,0.2243,22.2929,0.0508,20.9831,0.0261,20.3601,0.0227,19.9131,0.0553,8.627905888404225
532,37.619970963923805,-0.9585978538141583,1,21.7466,0.071,21.6056,0.0291,21.3471,0.0273,21.2828,0.0361,21.397,0.1125,2.603578275379464
532,37.619970963923805,-0.9585978538141583,0,26.2243,1.5272,25.2722,0.3124,24.1628,0.1525,23.9463,0.1981,25.062,1.6294,6.576766336862189
532,37.619970963923805,-0.9585978538141583,0,23.0939,0.2097,22.8532,0.0799,22.2089,0.0573,21.7705,0.0611,21.8714,0.1975,7.983893481902311
532,37.619970963923805,-0.9585978538141583,0,26.3585,2.3846,24.6051,0.2366,23.4098,0.1078,22.9123,0.1105,22.6369,0.2611,2.7218937131770224
533,37.6199866286421,-1.0398693863717718,0,23.6349,0.2784,23.1629,0.0877,22.1147,0.0462,21.6036,0.045,21.2437,0.097,8.821923592805199
533,37.6199866286421,-1.0398693863717718,0,24.773,0.6992,25.2738,0.505,24.4593,0.3081,24.4928,0.5157,22.8897,0.3819,2.810202383368915
533,37.6199866286421,-1.0398693863717718,0,27.018,4.1535,25.504,0.4962,24.6781,0.297,23.9728,0.253,23.4478,0.4946,6.651538854932511
533,37.6199866286421,-1.0398693863717718,1,23.1487,0.3827,23.6001,0.2668,22.3607,0.1111,21.9171,0.1211,20.58,0.1147,1.6968472765000386
533,37.6199866286421,-1.0398693863717718,0,23.8435,0.4503,23.9726,0.2343,23.5988,0.2103,22.9541,0.1916,22.5207,0.4027,6.436239891205446
549,37.69096935062655,-0.8985523633678708,1,21.4242,0.0584,21.3267,0.0248,20.9632,0.0215,20.8545,0.0266,20.7981,0.0701,3.82585748016401
549,37.69096935062655,-0.8985523633678708,0,25.1348,1.2519,23.9361,0.2045,23.1282,0.1268,23.2532,0.2238,22.7258,0.4308,4.201725223698895
549,37.69096935062655,-0.8985523633678708,0,24.3496,0.5,24.0244,0.1788,23.4523,0.1348,23.5078,0.2228,24.6958,2.0298,9.50859878961443
675,43.62109375,-0.06773414462804794,1,22.0403,0.0909,21.7405,0.028,21.6157,0.0338,21.2522,0.0374,21.2165,0.11,1.1406601265548957
692,43.79767990112305,-0.3618224561214447,1,23.4121,0.2145,22.3573,0.0407,22.1901,0.0465,22.1606,0.0591,21.834,0.1496,4.378240826658817
699,43.81786346435547,-0.4151514172554016,1,23.2754,0.1692,22.4807,0.0403,22.2901,0.0433,21.9743,0.0427,21.6237,0.1047,2.742818468838683
699,43.81786346435547,-0.4151514172554016,0,25.2357,0.9339,24.7579,0.2404,23.4073,0.1144,22.6301,0.084,21.9857,0.1662,7.638858078960817
